,Year,Month,Day,Temp high (°C),Temp avg (°C),Temp low (°C),Dew Point high (°C),Dew Point avg (°C),Dew Point low (°C),Humidity (%) high,Humidity (%) avg,Humidity (%) low,Sea Level Press. (hPa) high,Sea Level Press. (hPa) avg,Sea Level Press. (hPa) low,Visibility (km) high,Visibility (km) avg,Visibility (km) low,Wind (km/h) low,Wind (km/h) avg,Wind (km/h) high,Precip. (mm) sum,WeatherEvent
1734,2013,Oct,1,28,22,15,14,12,11,72,53,34,1016,1014,1012,16,16,16,16,3,24,0,
1735,2013,Oct,2,28,23,18,15,13,11,68,56,43,1016,1014,1013,16,16,14,21,7,34,0,
1736,2013,Oct,3,26,22,17,14,12,9,78,57,36,1020,1018,1017,16,16,13,11,3,19,0,
1737,2013,Oct,4,30,24,19,19,16,13,84,65,45,1018,1016,1015,16,13,8,14,5,23,T,Rain
1738,2013,Oct,5,24,21,18,17,16,16,87,74,60,1020,1018,1017,13,10,6,13,6,23,0,
1739,2013,Oct,6,21,20,18,18,18,17,93,89,84,1020,1019,1017,10,7,3,16,9,27,T,
1740,2013,Oct,7,24,20,16,21,18,9,90,77,64,1017,1013,1008,16,11,2,24,9,47,6.35,Rain
1741,2013,Oct,8,19,16,12,7,6,3,71,55,39,1027,1023,1016,16,16,16,21,10,31,0,
1742,2013,Oct,9,17,14,12,9,7,3,72,60,47,1030,1028,1026,16,16,16,29,14,43,0,
1743,2013,Oct,10,18,16,12,12,9,7,77,70,62,1026,1023,1019,16,16,16,26,14,40,T,Rain
1744,2013,Oct,11,20,18,16,15,13,9,90,71,52,1020,1018,1016,16,15,3,27,15,40,0.51,Rain
1745,2013,Oct,12,22,19,16,12,8,2,72,50,27,1026,1022,1019,16,16,16,34,18,47,0,
1746,2013,Oct,13,18,16,13,11,9,8,77,67,56,1029,1028,1026,16,16,16,27,14,42,0,
1747,2013,Oct,14,19,15,11,10,8,7,83,66,48,1029,1027,1024,16,16,16,13,4,19,0,
1748,2013,Oct,15,22,17,12,12,9,7,89,67,44,1025,1023,1020,16,15,11,13,5,21,0,
1749,2013,Oct,16,19,17,13,14,12,9,86,75,63,1020,1017,1013,16,16,10,13,5,19,0,
1750,2013,Oct,17,23,19,16,16,15,14,90,74,57,1013,1011,1006,16,11,6,14,4,29,0.51,Rain
1751,2013,Oct,18,20,17,13,16,7,4,81,59,37,1015,1010,1005,16,16,16,24,11,42,0,
1752,2013,Oct,19,18,14,11,12,7,4,80,60,40,1015,1012,1008,16,16,16,16,5,32,0.25,
1753,2013,Oct,20,17,14,10,12,4,-1,80,55,30,1018,1013,1008,16,16,14,23,9,37,0,
1754,2013,Oct,21,19,14,10,7,3,1,62,46,29,1021,1019,1016,16,16,16,16,6,31,0,
1755,2013,Oct,22,19,15,11,9,7,2,67,57,47,1015,1010,1008,16,16,16,19,7,31,0,
1756,2013,Oct,23,13,10,7,4,2,-1,66,55,44,1010,1007,1003,16,16,16,23,7,34,0,
1757,2013,Oct,24,12,9,5,1,-2,-5,70,50,29,1016,1012,1008,16,16,16,24,11,37,0,
1758,2013,Oct,25,12,8,4,0,-2,-5,70,51,32,1024,1020,1016,16,16,16,24,8,37,0,
1759,2013,Oct,26,13,9,5,1,-2,-4,67,50,32,1024,1019,1013,16,16,16,27,10,42,0,
1760,2013,Oct,27,14,11,8,-1,-2,-3,53,42,30,1020,1015,1011,16,16,16,21,8,35,0,
1761,2013,Oct,28,16,11,6,1,-1,-2,62,47,31,1027,1023,1021,16,16,16,21,7,34,0,
1762,2013,Oct,29,13,10,7,0,-1,-2,54,46,38,1030,1029,1027,16,16,16,16,8,23,0,
1763,2013,Oct,30,16,12,8,9,6,-1,72,61,50,1028,1025,1022,16,15,8,14,3,21,0,
1764,2013,Oct,31,19,16,12,15,13,9,90,79,67,1024,1018,1009,16,9,3,21,6,37,1.52,Rain
1765,2013,Nov,1,21,18,15,17,14,10,87,69,51,1008,1004,1001,16,14,1,37,8,69,3.3,Rain
1766,2013,Nov,2,20,17,13,13,7,2,87,62,37,1008,1005,1003,16,16,14,16,6,29,0,
1767,2013,Nov,3,13,8,3,4,-1,-7,71,57,42,1030,1020,1009,16,16,16,24,10,34,0,
1768,2013,Nov,4,8,5,2,-5,-9,-11,47,37,27,1038,1036,1032,16,16,16,24,10,39,0,
1769,2013,Nov,5,13,9,5,5,1,-4,67,56,45,1038,1036,1032,16,16,16,16,7,23,0,
1770,2013,Nov,6,16,13,9,11,7,4,80,65,49,1032,1027,1018,16,16,16,14,6,31,0,
1771,2013,Nov,7,18,12,7,13,9,-2,84,67,49,1017,1012,1008,16,14,3,24,11,39,3.3,Rain
1772,2013,Nov,8,10,7,4,-1,-4,-6,65,50,34,1023,1018,1014,16,16,16,26,14,45,0,
1773,2013,Nov,9,10,7,3,1,-3,-6,59,46,32,1026,1022,1016,16,16,16,21,8,37,0,
1774,2013,Nov,10,16,12,7,2,-1,-3,65,47,29,1017,1013,1009,16,16,16,29,12,53,T,
1775,2013,Nov,11,12,9,6,-1,-3,-6,49,42,35,1023,1019,1015,16,16,16,26,10,42,0,
1776,2013,Nov,12,11,6,-1,1,-5,-11,75,56,37,1026,1020,1014,16,14,2,26,10,47,0.76,"Rain , Snow"
1777,2013,Nov,13,4,1,-2,-8,-11,-13,58,43,27,1028,1027,1025,16,16,16,23,10,35,0,
1778,2013,Nov,14,11,6,1,-7,-9,-12,51,35,19,1024,1023,1021,16,16,16,27,13,50,0,
1779,2013,Nov,15,14,11,7,-3,-6,-7,41,33,24,1024,1023,1022,16,16,16,21,8,37,0,
1780,2013,Nov,16,16,12,7,8,4,-3,83,61,38,1027,1026,1024,16,14,10,19,4,27,1.27,Rain
1781,2013,Nov,17,16,13,11,14,12,8,93,85,77,1026,1019,1009,13,7,2,16,6,26,0.76,Rain
1782,2013,Nov,18,18,14,11,16,7,-6,93,60,26,1010,1005,1002,16,12,3,32,12,50,5.59,Rain
1783,2013,Nov,19,11,7,2,-3,-6,-7,48,42,36,1028,1019,1009,16,16,16,32,15,50,0,
1784,2013,Nov,20,7,3,0,-7,-9,-13,56,40,24,1036,1033,1028,16,16,16,24,11,37,0,
1785,2013,Nov,21,11,7,2,4,-1,-8,66,55,44,1037,1033,1029,16,16,16,16,8,23,0,
1786,2013,Nov,22,14,12,11,9,7,4,89,76,63,1029,1020,1013,16,14,6,19,10,29,1.78,Rain
1787,2013,Nov,23,12,6,-1,7,-5,-13,77,53,28,1017,1015,1013,16,14,1,34,15,55,T,"Fog , Snow"
1788,2013,Nov,24,-1,-3,-5,-15,-17,-20,44,34,24,1028,1022,1016,16,16,16,40,19,69,0,
1789,2013,Nov,25,2,-2,-5,-11,-13,-15,50,43,35,1032,1029,1027,16,16,16,24,9,37,0,
1790,2013,Nov,26,8,4,1,7,-3,-10,92,65,37,1027,1022,1009,16,11,3,19,7,34,12.95,Rain
1791,2013,Nov,27,17,9,2,14,8,-8,93,73,52,1007,998,994,16,9,2,32,16,60,50.29,Rain
1792,2013,Nov,28,2,1,-1,-9,-12,-14,53,43,32,1032,1023,1008,16,16,16,35,12,63,0,
1793,2013,Nov,29,4,1,-2,-8,-9,-12,53,46,38,1041,1036,1032,16,16,16,21,6,31,0,
1794,2013,Nov,30,4,0,-4,-2,-8,-13,64,51,38,1042,1037,1029,16,16,16,19,8,26,0,
1795,2013,Dec,1,9,6,2,0,-2,-3,76,61,46,1028,1022,1016,16,16,16,11,3,16,0,
1796,2013,Dec,2,9,7,5,3,1,-3,82,68,53,1016,1014,1012,16,12,10,13,5,18,0,
1797,2013,Dec,3,12,8,3,3,1,0,86,66,46,1016,1013,1012,16,11,8,13,5,19,0,
1798,2013,Dec,4,11,8,5,6,2,0,73,64,54,1021,1019,1016,11,10,6,13,5,19,0,
1799,2013,Dec,5,16,12,9,12,10,6,93,83,72,1020,1018,1014,14,6,1,14,4,27,0.25,"Fog , Rain"
1800,2013,Dec,6,17,10,3,14,6,0,90,84,77,1021,1017,1012,16,9,3,24,9,35,18.54,Rain
1801,2013,Dec,7,5,3,0,1,-3,-10,89,65,40,1033,1026,1019,16,15,5,21,10,35,3.56,Rain
1802,2013,Dec,8,1,-1,-2,-2,-6,-11,85,65,45,1036,1033,1029,16,10,2,24,10,32,2.03,"Rain , Snow"
1803,2013,Dec,9,4,2,-1,2,0,-2,92,86,79,1029,1020,1015,16,6,1,35,11,50,7.62,"Rain , Snow"
1804,2013,Dec,10,3,1,-1,-1,-2,-10,89,74,58,1020,1014,1012,16,8,1,23,10,39,5.84,"Fog , Snow"
1805,2013,Dec,11,1,-1,-3,-9,-11,-11,55,48,41,1027,1024,1021,16,16,16,24,12,40,0,
1806,2013,Dec,12,-1,-3,-5,-10,-14,-16,57,47,37,1028,1025,1021,16,16,16,26,12,42,0,
1807,2013,Dec,13,2,-2,-5,-9,-12,-16,47,43,38,1027,1022,1021,16,16,16,29,9,45,0,
1808,2013,Dec,14,1,-2,-6,-1,-6,-9,88,66,43,1033,1025,1009,16,4,0,34,16,50,18.54,"Fog , Rain , Snow"
1809,2013,Dec,15,4,2,-1,1,-2,-7,92,72,52,1010,1004,999,16,12,2,34,14,45,18.29,Rain
1810,2013,Dec,16,1,-2,-4,-7,-12,-15,56,46,35,1024,1018,1010,16,16,16,27,13,42,0,
1811,2013,Dec,17,0,-2,-4,-2,-6,-14,85,64,42,1023,1018,1014,16,7,1,21,10,27,4.83,"Fog , Rain , Snow"
1812,2013,Dec,18,3,-1,-5,-7,-8,-8,81,64,47,1021,1017,1013,16,16,13,23,11,39,0,
1813,2013,Dec,19,8,4,-1,-3,-6,-8,63,52,41,1022,1020,1017,16,16,14,24,8,39,0,
1814,2013,Dec,20,12,8,5,6,-1,-3,68,55,41,1019,1017,1015,16,16,16,26,8,43,0,
1815,2013,Dec,21,18,14,11,11,8,7,77,67,56,1016,1014,1012,16,16,14,26,13,42,0.25,
1816,2013,Dec,22,22,19,16,16,13,12,78,70,61,1014,1012,1009,16,16,16,26,9,43,T,
1817,2013,Dec,23,18,12,6,14,11,-2,93,80,67,1021,1016,1012,16,10,3,27,7,45,12.95,Rain
1818,2013,Dec,24,6,1,-3,-3,-7,-15,72,56,40,1027,1022,1019,16,16,16,29,13,47,T,
1819,2013,Dec,25,-1,-4,-7,-7,-14,-16,53,46,38,1033,1032,1028,16,16,16,34,7,56,0,
1820,2013,Dec,26,2,1,-1,-4,-7,-8,64,58,51,1031,1026,1022,16,16,16,23,9,37,T,
1821,2013,Dec,27,4,2,-1,-6,-7,-9,61,51,40,1028,1026,1025,16,16,16,19,9,32,0,
1822,2013,Dec,28,13,8,2,-3,-5,-7,52,41,29,1025,1021,1018,16,16,16,26,11,43,0,
1823,2013,Dec,29,9,7,5,5,2,-4,93,66,39,1018,1005,996,16,9,1,26,10,42,30.48,Rain
1824,2013,Dec,30,7,1,-5,2,-4,-14,76,60,43,1023,1015,1006,16,16,16,24,10,40,0,
1825,2013,Dec,31,0,-3,-6,-7,-12,-15,63,51,38,1025,1021,1018,16,16,13,27,9,45,T,
1826,2014,Jan,2,1,-2,-4,-7,-11,-15,59,49,38,1029,1027,1025,16,16,16,23,9,37,0,
1827,2014,Jan,3,1,-3,-8,-5,-7,-10,84,70,56,1023,1015,1005,16,12,1,34,20,45,8.38,"Fog , Snow"
1828,2014,Jan,4,-8,-10,-13,-11,-17,-22,84,63,42,1032,1018,1004,16,9,0,34,17,47,7.37,Snow
1829,2014,Jan,5,-2,-7,-13,-9,-16,-21,66,51,35,1034,1030,1026,16,16,16,14,8,32,0,
1830,2014,Jan,6,4,1,-3,3,-3,-8,92,75,58,1027,1023,1010,16,5,0,11,6,27,3.56,"Fog , Rain"
1831,2014,Jan,7,13,3,-7,11,1,-16,100,72,43,1007,1001,996,16,7,1,29,14,47,9.14,"Fog , Rain"
1832,2014,Jan,8,-7,-11,-16,-22,-24,-27,49,42,35,1029,1021,1008,16,16,16,37,21,61,0,
1833,2014,Jan,9,-6,-9,-13,-17,-19,-22,55,47,39,1035,1032,1029,16,16,16,24,11,37,0,
1834,2014,Jan,10,0,-3,-6,-10,-13,-17,57,45,33,1038,1036,1033,16,16,16,19,5,26,0,
1835,2014,Jan,11,3,1,-1,1,-2,-9,92,71,49,1036,1030,1023,16,6,1,13,5,18,2.79,"Rain , Snow"
1836,2014,Jan,12,14,9,3,13,9,1,93,89,85,1024,1008,993,16,7,1,27,11,45,12.7,"Fog , Rain"
1837,2014,Jan,13,12,8,3,10,0,-4,83,64,45,1018,1006,996,16,15,3,32,13,50,1.27,Rain
1838,2014,Jan,14,11,7,3,3,-1,-4,66,59,52,1021,1017,1012,16,16,11,23,8,39,0,
1839,2014,Jan,15,11,9,7,7,5,2,93,75,56,1012,1008,1001,16,14,3,21,8,35,9.65,Rain
1840,2014,Jan,16,7,4,1,4,3,1,93,85,66,1011,1011,1011,13,13,13,6,6,-,0,
1841,2014,Jan,17,5,3,2,4,-1,-3,93,73,61,1015,1013,1011,16,16,16,8,8,-,T,
1842,2014,Jan,18,7,4,0,-2,-5,-9,75,60,45,-,-,-,-,-,-,-,-,-,0,
1843,2014,Jan,19,4,1,-2,1,-3,-8,100,70,56,-,-,-,-,-,-,-,-,-,2.54,
1844,2014,Jan,20,2,-1,-4,-6,-9,-12,75,60,44,-,-,-,-,-,-,-,-,-,0,
1845,2014,Jan,21,7,4,1,-2,-6,-8,64,52,40,-,-,-,-,-,-,-,-,-,0,
1846,2014,Jan,22,1,-5,-11,-9,-12,-16,100,68,35,-,-,-,-,-,-,-,-,-,0,
1847,2014,Jan,23,-8,-11,-14,-16,-19,-21,67,55,42,-,-,-,-,-,-,-,-,-,0.51,
1848,2014,Jan,24,-7,-10,-13,-16,-18,-21,63,53,43,-,-,-,-,-,-,-,-,-,0,
1849,2014,Jan,25,-7,-9,-12,-18,-20,-23,55,42,28,-,-,-,-,-,-,-,-,-,0,
1850,2014,Jan,26,-2,-4,-7,-7,-12,-18,81,62,42,1003,999,997,16,10,0,27,12,48,1.02,Snow
1851,2014,Jan,27,1,-3,-8,-7,-15,-19,74,55,36,1012,1009,999,16,16,11,26,14,42,T,
1852,2014,Jan,28,7,1,-6,-4,-10,-21,63,44,24,1019,1008,1003,16,16,16,27,13,48,0,
1853,2014,Jan,29,-6,-8,-11,-19,-22,-24,44,36,28,1029,1026,1019,16,16,16,24,10,39,0,
1854,2014,Jan,30,-5,-7,-10,-13,-18,-22,80,54,28,1026,1022,1019,16,14,2,24,10,37,1.02,Snow
1855,2014,Jan,31,-1,-5,-9,-12,-17,-19,51,42,33,1039,1028,1023,16,16,16,14,6,26,0,
1856,2014,Feb,1,4,0,-4,-10,-12,-13,55,43,30,1024,1021,1019,16,16,16,23,8,34,0,
1857,2014,Feb,2,7,5,2,3,-6,-10,76,55,33,1027,1024,1016,16,15,10,21,6,31,0,
1858,2014,Feb,3,13,9,4,2,1,-1,85,64,43,1019,1015,1013,16,13,8,16,5,24,T,
1859,2014,Feb,4,6,3,0,1,-2,-6,92,81,70,1027,1021,1019,11,3,0,16,11,26,29.72,"Fog , Rain , Snow"
1860,2014,Feb,5,2,-2,-6,-4,-6,-9,81,71,61,1032,1029,1025,14,8,3,11,4,-,0,
1861,2014,Feb,6,1,0,-2,-1,-2,-4,92,78,63,1024,1011,1004,16,7,0,24,11,45,36.32,"Fog , Rain , Snow"
1862,2014,Feb,7,0,-3,-6,-4,-9,-11,81,66,50,1025,1023,1016,16,16,16,21,6,31,0,
1863,2014,Feb,8,0,-2,-4,-9,-11,-12,63,53,43,1027,1025,1023,16,16,14,24,11,39,0,
1864,2014,Feb,9,-2,-4,-6,-12,-16,-19,50,41,31,1027,1024,1021,16,16,16,19,8,27,0,
1865,2014,Feb,10,-1,-3,-6,-5,-9,-16,84,63,42,1022,1018,1015,16,9,1,19,6,31,2.54,"Fog , Snow"
1866,2014,Feb,11,-2,-4,-6,-8,-13,-15,75,57,38,1025,1021,1015,16,15,11,24,12,42,0,
1867,2014,Feb,12,-3,-6,-9,-14,-16,-17,59,48,36,1032,1028,1025,16,16,16,23,9,32,0,
1868,2014,Feb,13,-4,-7,-11,-9,-14,-19,65,52,39,1035,1031,1026,16,16,16,23,9,31,0,
1869,2014,Feb,14,2,-1,-4,0,-2,-8,96,82,68,1026,1003,983,16,4,0,40,20,63,45.21,"Fog , Rain , Snow"
1870,2014,Feb,15,4,2,-1,-1,-3,-6,92,70,48,1008,993,983,16,9,0,35,17,61,7.62,"Fog , Rain , Snow"
1871,2014,Feb,16,3,0,-3,-2,-4,-11,92,72,52,1008,1005,1001,16,8,0,29,15,47,3.3,"Fog , Snow"
1872,2014,Feb,17,-1,-3,-6,-11,-13,-14,60,50,39,1018,1014,1009,16,16,16,29,14,50,0,
1873,2014,Feb,18,0,-4,-8,-14,-17,-19,56,41,25,1028,1026,1021,16,16,16,26,9,39,0,
1874,2014,Feb,19,4,1,-3,-1,-5,-13,92,67,42,1025,1019,1014,16,9,0,26,8,48,4.06,"Fog , Snow"
1875,2014,Feb,20,7,4,1,4,0,-8,92,70,47,1019,1012,1006,16,9,2,26,8,42,6.6,Rain
1876,2014,Feb,21,11,7,3,3,-2,-5,92,63,33,1024,1021,1017,16,12,3,23,8,32,0.76,Rain
1877,2014,Feb,22,9,6,2,7,2,0,96,82,67,1018,1012,1005,16,6,0,34,12,52,2.29,"Fog , Rain"
1878,2014,Feb,23,12,8,4,0,-4,-8,70,47,24,1017,1015,1013,16,16,16,27,12,47,0,
1879,2014,Feb,24,12,9,6,-1,-3,-4,58,45,32,1016,1014,1011,16,16,16,29,9,48,T,
1880,2014,Feb,25,7,2,-3,-3,-11,-15,57,43,29,1019,1013,1009,16,16,16,27,15,45,0,
1881,2014,Feb,26,1,-2,-4,-11,-13,-15,55,46,36,1019,1016,1013,16,16,16,29,11,43,0,
1882,2014,Feb,27,-1,-3,-7,-6,-12,-22,81,55,28,1015,1012,1010,16,11,1,27,9,47,0.76,Snow
1883,2014,Feb,28,1,-4,-10,-11,-17,-27,50,39,28,1019,1009,1003,16,16,10,34,14,63,0,
1884,2014,Mar,1,-4,-8,-13,-18,-22,-25,42,34,26,1030,1027,1021,16,16,16,24,8,40,0,
1885,2014,Mar,2,3,-2,-7,-7,-12,-19,52,42,32,1030,1026,1021,16,16,16,19,7,26,0,
1886,2014,Mar,3,4,2,0,-5,-8,-10,52,46,40,1020,1017,1015,16,16,14,21,6,32,T,
1887,2014,Mar,4,0,-4,-8,-8,-15,-19,74,57,39,1027,1021,1016,16,13,2,26,11,39,1.02,Snow
1888,2014,Mar,5,-2,-6,-11,-13,-17,-20,58,44,29,1030,1027,1025,16,16,16,21,8,31,0,
1889,2014,Mar,6,4,1,-3,-12,-14,-17,46,37,27,1031,1025,1023,16,16,16,27,8,40,0,
1890,2014,Mar,7,-1,-4,-9,-12,-16,-19,54,43,31,1037,1034,1032,16,16,16,27,14,37,0,
1891,2014,Mar,8,3,0,-3,-2,-6,-12,75,61,46,1032,1023,1013,16,16,16,26,13,35,0,
1892,2014,Mar,9,14,8,2,-2,-3,-4,75,53,30,1012,1011,1008,16,16,11,27,9,43,0,
1893,2014,Mar,10,7,4,2,-3,-9,-13,54,39,24,1016,1014,1012,16,16,11,24,10,35,0,
1894,2014,Mar,11,11,7,2,0,-5,-11,62,48,33,1013,1009,1003,16,14,2,24,9,43,T,Snow
1895,2014,Mar,12,19,13,7,2,-1,-2,50,39,28,1006,1003,1001,16,16,16,21,8,35,0,
1896,2014,Mar,13,13,7,0,10,6,-2,89,68,47,1005,990,983,16,9,2,32,9,56,8.89,Rain
1897,2014,Mar,14,0,-3,-7,-6,-16,-21,64,42,27,1019,1003,989,16,16,16,32,23,58,0,
1898,2014,Mar,15,8,1,-6,-4,-12,-19,51,38,25,1023,1019,1013,16,16,16,23,9,37,0,
1899,2014,Mar,16,14,10,6,-3,-4,-7,45,35,24,1016,1010,1008,16,16,16,34,14,53,0,
1900,2014,Mar,17,6,2,-1,-6,-13,-17,43,34,25,1022,1021,1016,16,16,16,26,12,45,0,
1901,2014,Mar,18,2,-2,-5,-12,-16,-21,43,34,25,1021,1019,1017,16,16,16,24,13,37,0,
1902,2014,Mar,19,6,2,-2,-5,-13,-18,64,42,19,1026,1024,1020,16,16,16,32,11,40,0,
1903,2014,Mar,20,8,4,0,6,1,-4,96,79,62,1027,1019,1010,16,11,1,24,12,34,23.37,Rain
1904,2014,Mar,21,12,8,4,5,1,-6,93,63,32,1012,1009,1007,16,10,1,32,13,52,0,Rain
1905,2014,Mar,22,11,7,4,-7,-8,-9,44,34,24,1018,1015,1012,16,16,16,26,12,47,0,
1906,2014,Mar,23,17,11,5,2,-3,-8,61,42,23,1017,1012,1008,16,16,16,29,11,52,0,
1907,2014,Mar,24,6,2,-3,-5,-10,-16,50,38,25,1020,1017,1015,16,16,16,24,12,35,0,
1908,2014,Mar,25,2,-2,-6,-16,-17,-18,45,35,24,1024,1022,1020,16,16,16,24,11,43,0,
1909,2014,Mar,26,4,1,-3,-8,-12,-16,51,39,26,1022,1017,1011,16,16,16,26,9,34,T,
1910,2014,Mar,27,2,-1,-4,-8,-14,-19,51,38,24,1023,1013,1007,16,16,16,37,19,61,0,
1911,2014,Mar,28,7,1,-6,-6,-13,-16,50,35,19,1030,1027,1024,16,16,16,23,11,42,0,
1912,2014,Mar,29,17,10,3,9,4,-7,74,61,48,1024,1018,1015,16,16,6,21,9,35,1.02,Rain
1913,2014,Mar,30,15,11,6,9,6,3,96,79,61,1022,1016,1006,16,8,2,37,17,56,45.97,Rain
1914,2014,Mar,31,9,7,4,8,5,1,100,88,76,1005,1002,998,16,9,1,34,16,48,8.89,Rain
1915,2014,Apr,1,13,8,2,1,-1,-4,92,65,38,1019,1012,1005,16,15,8,21,13,35,4.06,"Rain , Snow"
1916,2014,Apr,2,16,10,4,0,-3,-4,58,46,33,1020,1018,1015,16,16,16,27,8,39,0,
1917,2014,Apr,3,12,9,6,6,3,-1,76,67,58,1021,1019,1018,16,16,13,14,3,23,0,
1918,2014,Apr,4,19,14,8,6,-2,-8,82,49,15,1021,1018,1016,16,16,10,16,6,24,1.78,Rain
1919,2014,Apr,5,8,7,4,5,2,1,92,79,65,1019,1014,1008,16,10,2,24,14,37,5.33,Rain
1920,2014,Apr,6,12,8,4,4,-1,-6,89,61,32,1018,1011,1007,16,14,5,32,14,58,0,Rain
1921,2014,Apr,7,16,9,2,-2,-6,-9,56,37,17,1023,1021,1019,16,16,16,21,7,29,0,
1922,2014,Apr,8,12,9,6,6,3,-6,92,62,32,1024,1016,1006,16,8,2,26,10,37,13.21,Rain
1923,2014,Apr,9,18,13,8,12,7,-1,93,65,36,1007,1000,996,16,8,1,27,11,48,8.64,"Fog , Rain"
1924,2014,Apr,10,16,12,7,1,-3,-11,65,44,23,1017,1008,1003,16,16,16,27,11,50,0,
1925,2014,Apr,11,14,10,6,2,-6,-11,47,36,24,1023,1020,1017,16,16,16,26,11,45,0,
1926,2014,Apr,12,24,19,13,9,4,-1,67,49,31,1017,1015,1014,16,16,16,21,9,35,0,
1927,2014,Apr,13,23,17,10,9,3,-3,83,51,19,1024,1021,1016,16,16,16,23,7,34,0,
1928,2014,Apr,14,25,19,12,12,8,-2,77,55,33,1023,1020,1015,16,16,13,24,9,37,0,
1929,2014,Apr,15,24,19,15,13,12,10,78,62,46,1017,1014,1011,16,16,16,27,12,47,0,
1930,2014,Apr,16,17,9,1,14,9,-1,93,86,79,1013,1007,1000,16,10,3,27,14,48,18.03,"Rain , Snow"
1931,2014,Apr,17,9,4,-1,-1,-7,-11,70,48,26,1035,1024,1013,16,14,1,26,12,50,1.27,"Rain , Snow"
1932,2014,Apr,18,9,6,2,-1,-4,-9,65,51,37,1041,1038,1036,16,16,16,27,13,35,0,
1933,2014,Apr,19,9,6,2,1,-2,-3,70,58,46,1036,1031,1025,16,16,16,23,9,32,0,
1934,2014,Apr,20,20,13,5,2,-3,-8,70,44,17,1028,1025,1023,16,16,16,26,9,34,0,
1935,2014,Apr,21,16,12,7,1,-3,-7,60,42,24,1033,1030,1027,16,16,16,26,10,40,0,
1936,2014,Apr,22,19,12,5,4,-1,-6,63,41,19,1026,1019,1012,16,16,16,21,7,29,0,
1937,2014,Apr,23,22,16,11,11,8,5,77,58,38,1011,1004,999,16,16,11,21,9,34,0.25,Rain
1938,2014,Apr,24,16,12,7,8,2,-2,63,50,36,1010,1003,999,16,16,16,34,15,58,0,
1939,2014,Apr,25,17,11,6,-2,-9,-13,53,33,12,1017,1012,1010,16,16,16,29,14,50,0,
1940,2014,Apr,26,17,12,7,4,-5,-8,61,41,20,1017,1014,1008,16,16,16,26,8,37,0.51,Rain
1941,2014,Apr,27,19,14,8,9,7,3,93,65,37,1012,1008,1006,16,10,2,23,9,34,23.37,Rain
1942,2014,Apr,28,15,12,8,3,1,-1,60,49,38,1020,1015,1012,16,16,16,26,9,35,0,
1943,2014,Apr,29,19,13,7,3,1,-4,65,44,22,1020,1019,1016,16,16,16,23,7,32,0,
1944,2014,Apr,30,11,9,6,4,3,2,82,68,54,1030,1027,1021,16,16,14,26,14,42,0.76,Rain
1945,2014,May,1,11,8,5,9,6,2,93,85,76,1030,1025,1015,16,4,1,29,13,42,126.24,Rain
1946,2014,May,2,26,18,11,16,12,7,97,64,31,1016,1010,1005,16,8,1,21,7,32,3.05,"Fog , Rain"
1947,2014,May,3,21,17,13,10,4,0,77,52,27,1011,1008,1006,16,16,16,26,7,42,T,
1948,2014,May,4,22,17,12,9,4,1,77,54,30,1012,1010,1007,16,15,3,19,5,31,2.03,Rain
1949,2014,May,5,18,16,12,9,2,-6,77,50,22,1009,1007,1004,16,16,16,34,13,55,0.51,
1950,2014,May,6,21,16,10,2,-2,-7,56,37,18,1012,1011,1009,16,16,16,26,12,45,0,
1951,2014,May,7,22,17,11,2,-2,-4,47,34,20,1018,1014,1012,16,16,16,21,6,35,0,
1952,2014,May,8,21,16,10,4,-1,-3,47,35,22,1024,1022,1019,16,16,16,21,6,32,0,
1953,2014,May,9,15,13,12,12,11,4,93,72,51,1023,1022,1019,16,6,2,13,7,-,10.41,Rain
1954,2014,May,10,17,15,13,16,13,11,93,89,84,1023,1020,1016,10,5,2,21,5,27,1.02,Rain
1955,2014,May,11,28,21,14,18,16,13,97,74,51,1015,1013,1010,16,7,0,27,7,50,9.4,"Fog , Rain"
1956,2014,May,12,28,22,16,16,6,0,87,53,19,1019,1016,1011,16,15,6,21,5,31,0.76,Rain
1957,2014,May,13,29,24,18,15,11,7,58,48,37,1020,1018,1017,16,16,16,16,3,29,0,
1958,2014,May,14,23,17,12,16,8,5,76,56,35,1026,1022,1016,16,15,8,32,11,45,0,
1959,2014,May,15,22,17,11,13,10,6,87,71,55,1027,1025,1024,16,14,6,16,8,26,0.25,
1960,2014,May,16,22,18,14,18,16,13,97,88,78,1025,1023,1019,14,6,1,21,9,35,3.81,Rain
1961,2014,May,17,20,17,14,18,17,14,93,90,87,1019,1013,1010,16,7,1,26,10,50,39.12,Rain
1962,2014,May,18,21,17,12,13,7,3,87,60,32,1020,1015,1010,16,16,16,21,8,32,0,
1963,2014,May,19,19,15,11,5,2,-1,63,47,30,1023,1021,1020,16,16,16,19,9,31,0,
1964,2014,May,20,22,16,9,3,1,-2,50,37,23,1023,1021,1018,16,16,16,23,7,45,0,
1965,2014,May,21,26,19,12,6,3,-1,59,39,18,1021,1017,1015,16,16,16,21,5,35,0,
1966,2014,May,22,23,21,17,12,9,6,63,51,39,1016,1014,1012,16,16,14,16,4,24,0,
1967,2014,May,23,19,17,15,16,14,13,97,83,68,1012,1011,1010,16,5,1,16,5,24,6.1,Rain
1968,2014,May,24,22,18,13,16,13,12,93,78,63,1015,1012,1011,16,7,1,21,7,31,23.11,"Fog , Rain"
